,name,pass_cmp,pass_att,pass_yd,pass_td,pass_int,sacks,rush_att,rush_yd,rush_td,tar,rec,rec_yd,rec_td,fum,g,team
164,Jalen Tolbert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,10.1,108.8,3.4,0.0,9,DAL
165,Jalin Hyatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.3,24.599999999999998,0.0,0.0,4,NYG
166,Jamari Thrash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.5999999999999999,10.999999999999998,0.0,0.0,5,CLE
167,Jameis Winston,76.19999999999999,124.6,877.8999999999999,4.8,6.7,10.799999999999999,9.1,36.699999999999996,0.5,0.0,0.0,0.0,0.0,2.2,6,NYG
168,James Conner,0.0,0.0,0.0,0.0,0.0,0.0,63.8,336.4,2.8,20.4,18.8,147.6,0.7,0.7,8,ARI
169,James Cook,0.0,0.0,0.0,0.0,0.0,0.0,60.0,346.0,5.199999999999999,10.0,8.799999999999999,69.2,0.9,0.9,8,BUF
170,Jameson Williams,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17.9,1.0,35.5,23.4,405.6,3.1,0.0,8,DET
171,Jared Goff,142.8,202.1,1731.6,15.399999999999999,2.1999999999999993,8.3,12.399999999999999,20.6,0.0,0.0,0.0,0.0,0.0,1.3,9,DET
172,Jauan Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4,27.5,318.59999999999997,1.7999999999999998,1.0,8,SFO
173,Javonte Williams,0.0,0.0,0.0,0.0,0.0,0.0,21.099999999999998,65.5,0.9999999999999999,20.7,14.1,58.699999999999996,0.0,0.0,8,DAL
174,Jaxon Smith-Njigba,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999999996,13.5,0.0,42.8,32.5,404.2,2.5,0.0,8,SEA
175,Jayden Daniels,110.0,160.3,1079.9,12.7,4.8,17.6,47.099999999999994,325.8,1.1,0.0,0.0,0.0,0.0,1.4,8,WAS
176,Jayden Reed,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,37.9,0.0,20.2,12.8,160.79999999999998,1.5999999999999999,0.8,8,GNB
177,Jaylen Waddle,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,-0.29999999999999993,0.0,20.299999999999997,14.799999999999999,204.2,0.7,0.0,7,MIA
178,Jaylen Warren,0.0,0.0,0.0,0.0,0.0,0.0,46.4,220.79999999999998,0.5,22.2,17.8,162.5,0.0,1.2,8,PIT
179,Jaylen Wright,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999999,27.4,0.0,2.9999999999999996,1.7999999999999998,4.999999999999999,0.0,0.5,6,MIA
180,Jeremy McNichols,0.0,0.0,0.0,0.0,0.0,0.0,13.499999999999998,49.199999999999996,0.29999999999999993,8.8,6.800000000000001,18.9,0.0,0.0,8,WAS
181,Jeremy Ruckert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,4.3999999999999995,30.5,0.0,0.0,7,NYJ
182,Jermaine Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.099999999999999,0.6999999999999998,6.499999999999998,0.0,0.0,2,CIN
183,Jerome Ford,0.0,0.0,0.0,0.0,0.0,0.0,38.3,230.7,1.7000000000000002,12.2,11.099999999999998,93.0,0.0,0.0,8,CLE
184,Jerry Jeudy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,38.3,498.09999999999997,1.6999999999999997,0.0,8,CLE
185,Joe Burrow,147.2,203.79999999999998,1620.3,15.399999999999999,3.1,17.5,10.399999999999999,61.3,1.0,0.0,0.0,0.0,0.0,4.199999999999999,8,CIN
186,Joe Flacco,37.0,53.9,447.4,2.5999999999999996,3.0999999999999996,3.8,1.4,0.8,0.0,0.0,0.0,0.0,0.0,1.5,3,CLE
187,John Bates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3999999999999995,3.0999999999999996,32.1,0.0,0.5,5,WAS
188,John FitzPatrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1,GNB
189,John Metchie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,11.0,109.6,0.29999999999999993,1.0,7,PHI
190,Johnny Mundt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,3.0999999999999996,28.9,0.6,0.0,6,JAX
191,Johnny Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.29999999999999993,1.4999999999999996,0.29999999999999993,0.0,4,PHI
192,Jonathan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,114.69999999999999,548.5,4.7,9.2,5.0,24.2,0.6,1.9,8,IND
193,Jonathon Brooks,0.0,0.0,0.0,0.0,0.0,0.0,5.3,12.2,0.0,1.7999999999999998,1.7999999999999998,13.799999999999999,0.0,0.0,3,CAR
194,Jonnu Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,38.699999999999996,32.5,325.4,3.8,0.6,9,PIT
195,Jordan Love,86.7,133.7,1081.1,6.8,0.5999999999999999,5.1,8.2,35.3,0.3999999999999999,0.0,0.0,0.0,0.0,0.5999999999999999,8,GNB
196,Jordan Mason,0.0,0.0,0.0,0.0,0.0,0.0,10.399999999999999,57.5,0.0,1.0,0.5,2.5,0.0,0.5,4,MIN
197,Jordan Whittington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1,LAR
198,Josh Allen,94.39999999999999,151.29999999999998,1174.1999999999998,8.799999999999999,2.0999999999999996,1.6999999999999997,35.6,205.0,5.999999999999999,0.0,0.0,4.2,0.6,0.0,8,BUF
199,Josh Downs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.299999999999997,14.899999999999999,183.2,1.2999999999999998,0.0,7,IND
200,Josh Jacobs,0.0,0.0,0.0,0.0,0.0,0.0,96.3,380.7,7.3,12.3,11.2,138.0,0.0,1.8,8,GNB
201,Josh Johnson,1.0,2.0,16.0,0.0,0.0,0.8,1.4,-0.40000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,3,WAS
202,Josh Oliver,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299999999999999,4.1,58.99999999999999,0.19999999999999996,0.0,5,MIN
203,Josh Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,16.099999999999998,198.7,0.19999999999999996,0.0,9,BUF
204,Josh Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,2,NYJ
205,Joshua Dobbs,3.0,4.0,35.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1,NWE
206,JuJu Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,5.699999999999999,57.5,0.8,0.0,7,KAN
207,Julian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.5999999999999996,27.999999999999996,0.0,0.0,5,MIA
208,Julius Chestnut,0.0,0.0,0.0,0.0,0.0,0.0,4.5,22.9,0.0,1.5,0.5,1.0,0.0,0.0,3,TEN
209,Justice Hill,0.0,0.0,0.0,0.0,0.0,0.0,9.6,71.3,0.5,13.5,10.2,81.1,0.8,0.0,7,BAL
210,Justin Fields,0.0,0.5,0.0,0.0,0.0,0.0,3.6999999999999997,30.4,0.0,0.0,0.0,0.0,0.0,0.0,4,NYJ
211,Justin Herbert,112.89999999999999,170.3,1263.3,8.6,1.7000000000000002,13.299999999999999,23.299999999999997,96.69999999999999,0.7999999999999999,0.0,0.0,0.0,0.0,0.8999999999999999,9,LAC
212,Justin Jefferson,0.19999999999999996,0.19999999999999996,4.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,54.4,38.0,519.5,4.0,0.0,9,MIN
213,Justin Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,5.1,91.89999999999999,1.6,0.0,8,HOU
214,Juwan Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,17.4,183.29999999999998,1.0999999999999999,1.7,8,NOR
215,KaVontae Turpin,0.0,0.0,0.0,0.0,0.0,0.0,8.3,61.2,0.0,14.0,7.3,110.89999999999999,0.3999999999999999,0.6,8,DAL
216,Kalif Raymond,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,-2.3999999999999995,0.0,1.4999999999999998,0.9999999999999998,14.399999999999995,0.0,0.0,3,DET
217,Kameron Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1,TAM
218,Kareem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,60.199999999999996,215.39999999999998,2.1,12.6,8.299999999999999,65.1,0.0,0.0,9,KAN
219,Kayshon Boutte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.299999999999997,15.6,187.2,0.9,0.0,8,NWE
220,Keaton Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,1.0,1.0,28.0,0.0,0.0,1,BAL
221,Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9,31.4,362.1,3.4,0.5,9,LAC
222,Kendre Miller,0.0,0.0,0.0,0.0,0.0,0.0,24.4,75.7,0.7,4.3,2.8,30.4,0.0,0.0,4,NOR
223,Kenneth Gainwell,0.0,0.0,0.0,0.0,0.0,0.0,21.5,83.5,0.5,6.6,6.6,52.599999999999994,0.0,0.0,8,PIT
224,Kenneth Walker III,0.0,0.0,0.0,0.0,0.0,0.0,35.4,116.0,0.3999999999999999,13.399999999999999,11.8,56.199999999999996,0.0,0.6,5,SEA
225,Kenny McIntosh,0.0,0.0,0.0,0.0,0.0,0.0,17.0,92.4,0.0,2.3,2.3,18.4,0.0,0.0,4,SEA
226,Kenny Pickett,22.9,37.2,273.20000000000005,1.9,0.9,2.7,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.9,4,LVR
227,Kenny Yeboah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.8999999999999998,7.999999999999998,0.3999999999999999,0.0,5,DET
228,Keon Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.799999999999999,4.8999999999999995,97.7,1.0,0.0,4,BUF
229,KhaDarel Hodge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199999999999999,1.9999999999999998,19.599999999999994,0.0,0.0,3,ATL
230,Khalil Shakir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.699999999999996,21.7,223.59999999999997,1.5,0.9,8,BUF
231,Kirk Cousins,57.19999999999999,89.89999999999999,682.8,1.4,5.3,6.199999999999999,4.2,-0.39999999999999947,0.0,0.0,0.0,0.0,0.0,2.8,6,ATL
232,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.800000000000001,0.0,7.4,3.9,40.9,1.0,0.6,6,SFO
233,Kyle Pitts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.599999999999998,10.6,104.8,1.0,0.0,8,ATL
234,Kylen Granson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,6.6,82.1,0.0,0.0,7,PHI
235,Kyler Murray,126.69999999999999,184.1,1272.4,4.199999999999999,6.0,12.1,23.8,149.5,1.5,0.0,0.0,0.0,0.0,2.0,8,ARI
236,Kyren Williams,0.0,0.0,0.0,0.0,0.0,0.0,109.1,478.29999999999995,4.4,9.899999999999999,9.2,49.099999999999994,0.0,1.5,9,LAR
237,Ladd McConkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.8,29.799999999999997,408.0,2.8,0.6,8,LAC
238,Lamar Jackson,79.19999999999999,115.19999999999999,1042.8,13.1,1.2999999999999998,6.8,30.0,242.8,1.5,0.0,0.0,0.0,0.0,3.1,8,BAL
239,Lucas Krull,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,7.7,49.0,0.0,0.0,6,DEN
240,Luke Farrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8999999999999995,3.0,14.2,0.0,0.0,5,SFO
241,Luke McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.7,30.4,0.0,0.0,6,WAS
242,Luke Musgrave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.0,4.0,0.0,0.0,2,GNB
243,Luke Schoonmaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,9.2,87.8,0.5,0.0,6,DAL
244,Mac Jones,101.39999999999999,153.0,1015.0,5.7,4.0,6.5,15.399999999999999,56.1,0.29999999999999993,0.0,0.0,0.0,0.0,0.29999999999999993,7,SFO
245,Mack Hollins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.899999999999999,11.0,147.79999999999998,1.5,0.0,8,NWE
246,Malik Heath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.5,1.5,0.0,2,GNB
247,Malik Nabers,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,1.8,0.0,56.3,36.2,453.3,2.8,0.5,8,NYG
248,Malik Washington,0.0,0.0,0.0,0.0,0.0,0.0,2.4,-2.886579864025407e-15,0.29999999999999993,19.3,13.899999999999999,122.6,0.0,0.6,9,MIA
249,Malik Willis,0.9,1.8,30.6,0.0,0.0,0.0,2.7,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,1,GNB
250,Mark Andrews,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.1,0.0,19.4,16.299999999999997,217.1,4.1,0.0,8,BAL
251,Marquez Valdes-Scantling,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.2,0.0,17.0,7.5,176.99999999999997,1.5999999999999996,0.0,7,SFO
252,Marquise Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,8.5,86.5,0.0,0.0,2,KAN
253,Marvin Harrison Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,20.4,273.5,0.8999999999999999,0.19999999999999996,8,ARI
254,Marvin Mims,0.0,0.0,0.0,0.0,0.0,0.0,6.3999999999999995,9.799999999999999,0.0,23.0,19.4,284.1,3.0,1.0,8,DEN
255,Mason Rudolph,60.5,89.0,635.0,4.8,4.7,4.1000000000000005,11.0,40.7,0.0,0.0,0.0,0.0,0.0,1.2,4,PIT
256,Mason Tipton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2,NOR
257,Matthew Stafford,100.69999999999999,157.5,1136.8,6.5,1.4,4.8999999999999995,16.9,36.1,0.0,0.0,0.0,0.0,0.0,1.2999999999999998,9,LAR
258,Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.6999999999999997,0.6,3.6,3.6,20.3,0.9,0.0,5,DEN
259,Michael Mayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,8.7,80.89999999999999,0.0,0.0,7,LVR
260,Michael Penix,36.0,60.9,414.4,1.0,1.9,2.4,5.6,5.7,0.0,0.0,0.0,0.0,0.0,2.0,3,ATL
261,Michael Pittman Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,23.8,266.9,1.0,0.8,7,IND
262,Michael Wilson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,21.8,13.7,175.9,0.7,0.0,8,ARI
263,Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,29.8,439.4,4.2,0.0,6,TAM
264,Mike Gesicki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.799999999999997,21.5,205.79999999999998,0.3999999999999999,0.0,8,CIN
265,Miles Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.4999999999999998,0.0,0.3999999999999999,0.3999999999999999,-0.9999999999999998,0.0,0.0,2,DAL
266,Mitchell Trubisky,1.6,1.6,71.4,1.0,0.0,0.0,4.699999999999999,-3.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,3,BUF
267,Mo Alie-Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.199999999999999,2.9,29.299999999999997,0.0,0.0,4,IND
268,Najee Harris,0.0,0.0,0.0,0.0,0.0,0.0,68.2,266.7,1.5999999999999999,12.3,9.0,63.5,0.0,0.0,8,LAC
269,Nate Adkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,4.6,49.599999999999994,1.2,0.0,5,DEN
270,Nick Chubb,0.0,0.0,0.0,0.0,0.0,0.0,37.699999999999996,136.3,1.0,3.4,1.9,14.099999999999998,0.6,0.8,6,HOU
271,Nick Mullens,0.5,0.5,7.0,0.0,0.0,0.0,1.4,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,2,JAX
272,Nick Westbrook-Ikhine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,12.6,199.5,3.1999999999999997,0.0,9,MIA
273,Nico Collins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.7,21.4,265.6,2.1,0.0,6,HOU
274,Noah Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.299999999999999,7.1,75.19999999999999,0.0,0.0,5,WAS
275,Noah Fant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.200000000000003,13.0,128.2,0.0,0.0,5,CIN
276,Noah Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.799999999999997,12.899999999999999,132.39999999999998,2.5999999999999996,0.0,9,KAN
277,Olamide Zaccheaus,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,23.799999999999997,18.3,205.2,2.8,0.5999999999999999,8,CHI
278,Parker Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,16.8,207.3,1.6,0.0,7,JAX
279,Pat Freiermuth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,21.5,206.6,2.4,1.8,8,PIT
280,Patrick Mahomes,139.7,211.89999999999998,1362.7,10.4,0.7999999999999998,11.299999999999999,14.899999999999999,104.7,0.9,0.0,0.0,0.0,0.0,1.1,9,KAN
281,Patrick Ricard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,0.5999999999999999,2.5999999999999996,0.19999999999999996,0.0,2,BAL
282,Patrick Taylor,0.0,0.0,0.0,0.0,0.0,0.0,12.1,39.1,0.7,5.2,0.9,0.9,0.0,0.0,2,SFO
283,Payne Durham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,7.0,75.1,1.0,0.9,3,TAM
284,Puka Nacua,0.0,0.0,0.0,0.0,0.0,0.0,5.7,24.2,0.7,58.199999999999996,44.4,543.3,1.6999999999999997,0.0,9,LAR
285,Quentin Johnston,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.3999999999999999,0.0,36.0,18.6,190.99999999999997,2.4,0.0,9,LAC
286,Rachaad White,0.0,0.0,0.0,0.0,0.0,0.0,48.8,230.39999999999998,1.4,15.7,13.799999999999999,97.0,1.7999999999999998,1.7000000000000002,8,TAM
287,Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,25.2,61.6,0.0,9.8,8.9,63.99999999999999,0.0,0.19999999999999996,8,LVR
288,Rasheen Ali,0.0,0.0,0.0,0.0,0.0,0.0,8.3,24.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,3,BAL
289,Rashod Bateman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399999999999999,8.5,143.29999999999998,3.3,0.0,7,BAL
290,Ray Davis,0.0,0.0,0.0,0.0,0.0,0.0,26.4,79.8,0.6,4.5,4.5,46.9,1.0,0.0,7,BUF
291,Ray-Ray McCloud,0.0,0.0,0.0,0.0,0.0,0.0,3.6999999999999997,25.299999999999997,0.0,22.5,16.4,199.89999999999998,0.19999999999999996,0.8999999999999999,8,ATL
292,Reggie Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,BUF
293,Rhamondre Stevenson,0.0,0.0,0.0,0.0,0.0,0.0,54.0,215.1,1.1,8.399999999999999,6.3999999999999995,52.0,0.19999999999999996,1.9,8,NWE
294,Ricky Pearsall,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,21.4,14.3,212.5,1.2999999999999998,0.0,7,SFO
295,Rico Dowdle,0.0,0.0,0.0,0.0,0.0,0.0,100.0,487.9,0.6,12.5,10.399999999999999,58.5,0.19999999999999996,1.5,9,CAR
296,Rome Odunze,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.199999999999996,17.0,233.1,1.4,0.9,9,CHI
297,Romeo Doubs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,13.9,147.4,1.6,0.0,6,GNB
298,Roschon Johnson,0.0,0.0,0.0,0.0,0.0,0.0,10.799999999999999,23.299999999999997,0.8999999999999999,2.0999999999999996,1.5999999999999996,11.299999999999999,0.0,0.0,6,CHI
299,Russell Wilson,105.8,162.1,1137.2,7.199999999999999,3.1999999999999997,15.7,22.2,109.7,1.0,0.0,0.0,0.0,0.0,3.2,8,NYG
300,Ryan Flournoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.7,50.099999999999994,0.0,0.0,5,DAL
301,Ryan Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,5.6,52.599999999999994,1.1,0.0,6,TAM
302,Sam Darnold,131.8,192.7,1560.8,13.6,3.0999999999999996,14.5,19.799999999999997,42.89999999999999,0.3999999999999999,0.0,0.0,0.0,0.0,1.5,9,SEA
303,Sam Howell,4.0,11.200000000000001,19.200000000000003,0.0,0.8,3.2,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1,PHI
304,Sam LaPorta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.199999999999996,23.3,267.8,3.4,0.0,8,DET
305,Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,4.2,28.4,0.0,11.7,10.0,128.4,0.19999999999999996,0.0,9,CIN
306,Saquon Barkley,0.0,0.0,0.0,0.0,0.0,0.9,133.1,742.5,4.3999999999999995,11.899999999999999,8.5,71.1,0.19999999999999996,0.7999999999999999,9,PHI
307,Scott Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,2.0999999999999996,26.599999999999998,0.0,0.0,2,PIT
308,Sean Tucker,0.0,0.0,0.0,0.0,0.0,0.0,18.3,89.19999999999999,0.5,3.0999999999999996,1.7,9.7,0.0,0.5,5,TAM
309,Shane Zylstra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.3999999999999999,8.799999999999997,0.0,0.0,1,DET
310,Sione Vaki,0.0,0.0,0.0,0.0,0.0,0.0,1.9999999999999996,3.599999999999999,0.0,1.8,1.8,18.0,0.0,0.0,2,DET
311,Spencer Rattler,41.5,79.8,463.70000000000005,1.8,2.9,5.7,7.5,71.2,0.0,0.0,0.0,0.0,0.0,1.9,3,NOR
312,Sterling Shepard,0.0,0.0,0.0,0.0,0.0,0.0,1.5999999999999999,17.699999999999996,0.0,17.299999999999997,10.5,119.79999999999998,0.0,0.0,7,TAM
313,Stone Smartt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,11.4,135.9,0.0,0.8,5,NYJ
314,T.J. Hockenson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4,22.7,271.4,0.0,0.0,9,MIN
315,Tank Bigsby,0.0,0.0,0.0,0.0,0.0,0.0,49.6,172.5,1.6,4.7,2.2,10.0,0.0,1.7000000000000002,7,JAX
316,Tank Dell,0.0,0.0,0.0,0.0,0.0,0.0,1.5,11.8,0.0,20.099999999999998,13.399999999999999,217.29999999999998,0.9,0.0,7,HOU
317,Tanner Hudson,0.0,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.29999999999999993,0.0,7.399999999999999,6.899999999999999,57.89999999999999,0.29999999999999993,0.0,6,CIN
318,Tanner McKee,3.0,4.0,54.0,2.0,0.0,0.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PHI
319,Taysom Hill,0.3999999999999999,0.9999999999999998,7.199999999999998,0.0,0.3999999999999999,0.0,7.999999999999999,69.19999999999999,1.3999999999999997,9.799999999999999,7.599999999999999,61.19999999999999,0.0,0.3999999999999999,4,NOR
320,Tee Higgins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,30.2,370.3,5.7,1.0,6,CIN
321,Terry McLaurin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,20.7,253.9,4.6,0.0,8,WAS
322,Theo Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.3,73.19999999999999,0.19999999999999996,0.0,4,NYG
323,Tim Patrick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,12.2,123.19999999999999,2.2,0.0,7,JAX
324,Tip Reiman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.9,21.599999999999998,0.0,0.0,3,ARI
325,Tommy DeVito,18.5,25.9,148.9,0.0,0.0,3.6,4.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2,NWE
326,Tommy Tremble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,8.5,91.6,0.7,0.0,5,CAR
327,Tony Pollard,0.0,0.0,0.0,0.0,0.0,0.0,64.2,264.2,1.3,14.499999999999998,9.7,61.199999999999996,0.0,1.4,8,TEN
328,Travis Etienne,0.0,0.0,0.0,0.0,0.0,0.0,53.6,191.2,0.0,15.4,12.5,101.0,0.0,0.0,8,JAX
329,Travis Kelce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.099999999999994,32.4,278.29999999999995,1.2999999999999998,0.19999999999999996,9,KAN
330,Tre Tucker,0.0,0.0,0.0,0.0,0.0,0.0,2.9,7.199999999999998,0.0,24.9,12.5,168.2,1.6,0.0,8,LVR
331,Trent Sherfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999997,1.6999999999999997,15.899999999999999,0.0,0.0,4,DEN
332,Trevor Lawrence,5.6,12.2,58.39999999999999,0.0,0.9999999999999999,0.3999999999999999,1.5999999999999996,5.199999999999999,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,2,JAX
333,Trey Benson,0.0,0.0,0.0,0.0,0.0,0.0,13.799999999999999,75.1,0.19999999999999996,1.4999999999999998,1.4999999999999998,13.899999999999997,0.0,0.0,6,ARI
334,Trey Lance,2.1999999999999997,2.8,7.299999999999999,0.0,0.29999999999999993,0.5999999999999999,2.4,4.599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3,LAC
335,Trey McBride,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.3999999999999999,0.19999999999999996,54.4,41.8,412.0,1.0,0.0,8,ARI
